,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
232,HS애드,2017,603730627.0,69.05,11669200.0,3.93,30.95,8.71,2.33,501300688.0,83.0338342268662
233,HS애드,2018,632827969.0,68.45,15276268.0,4.72,31.55,12.11,2.84,538206688.0,85.04786677657098
234,IHQ,2010,43666536.0,95.63,-6230954.0,-7.47,4.37,N/A(IFRS),-15.82,39390631.0,90.20782184325314
235,IHQ,2011,56076290.0,89.72,2144493.0,0.01,10.28,7.63,4.36,49169803.0,87.6837661692669
236,IHQ,2012,45827243.0,85.16,4368439.0,5.03,14.84,13.55,9.73,44910784.0,98.00018735580494
237,IHQ,2013,81340956.0,88.92,65361.0,-0.69,11.08,0.17,0.11,61942542.0,76.15172607511522
238,IHQ,2014,103486906.0,0.0,5097053.0,14.32,100.0,8.76,6.73,75690271.0,73.13994970532794
239,IHQ,2015,255675961.0,0.0,3821010.0,6.94,100.0,2.66,3.60,106178242.0,41.528441541674695
240,IHQ,2016,256634714.0,0.0,4223113.0,10.26,100.0,1.93,3.86,109404923.0,42.630601797697565
241,IHQ,2017,255079898.0,0.0,2637301.0,12.10,100.0,1.17,2.08,126795065.0,49.70798012472155
242,IHQ,2018,231274872.0,0.0,-9896707.0,9.07,100.0,-4.58,-9.04,109447251.0,47.323451118373114
243,JW중외제약,2010,636143636.0,63.49,3691351.0,5.79,36.51,N/A(IFRS),0.83,443275672.0,69.68169559743895
244,JW중외제약,2011,667091705.0,65.66,-9803596.0,4.07,34.34,-5.56,-2.27,431007281.0,64.60989962392051
245,JW중외제약,2012,603145264.0,67.52,-20393601.0,2.39,32.48,-12.21,-5.14,397084759.0,65.83567553305036
246,JW중외제약,2013,589368538.0,63.35,2274880.0,6.57,36.65,1.25,0.58,394182302.0,66.8821419171174
247,JW중외제약,2014,589243249.0,63.35,-2356607.0,3.21,36.65,-1.12,-0.57,412791235.0,70.05446998341426
248,JW중외제약,2015,613481028.0,63.02,1961427.0,4.96,36.98,0.88,0.45,434352380.0,70.80127341770054
249,JW중외제약,2016,651077844.0,62.92,-10933544.0,5.25,37.08,-4.36,-2.34,467465121.0,71.79865285048773
250,JW중외제약,2017,630873131.0,62.49,-742474.0,4.32,37.51,-0.27,-0.15,502918587.0,79.7178643831005
251,JW중외제약,2018,593791187.0,63.32,8056889.0,4.02,36.68,3.04,1.50,537181974.0,90.46647807522949
252,JW홀딩스,2010,993627849.0,56.66,-9691279.0,7.40,43.34,N/A(IFRS),-1.75,554239674.0,55.77940217333824
253,JW홀딩스,2011,1094786336.0,59.31,-44727226.0,2.62,40.69,-17.77,-8.67,516012168.0,47.133595938486394
254,JW홀딩스,2012,1077132172.0,61.06,-41470042.0,0.72,38.94,-18.35,-8.10,511945580.0,47.528575722460175
255,JW홀딩스,2013,1014442067.0,58.27,16163845.0,3.85,41.73,7.32,3.05,530262876.0,52.271380816071776
256,JW홀딩스,2014,1030745502.0,58.94,-9276558.0,3.18,41.06,-4.18,-1.62,573935211.0,55.68156347870242
257,JW홀딩스,2015,1082862853.0,58.81,336323.0,5.37,41.19,0.14,0.05,622825322.0,57.51654701927429
258,JW홀딩스,2016,1196629709.0,58.88,-14376495.0,6.33,41.12,-5.25,-2.10,684839087.0,57.23066056686046
259,JW홀딩스,2017,1347252529.0,56.73,56869735.0,6.12,43.27,17.55,8.35,681163677.0,50.55946545564065
260,JW홀딩스,2018,1275635934.0,57.27,36439377.0,4.59,42.73,9.45,5.02,725381961.0,56.86434049607135
261,KCC,2010,8511312024.0,77.89,405152609.0,7.50,22.11,N/A(IFRS),13.00,3115598316.0,36.605382427699844
262,KCC,2011,7342270308.0,81.47,327043984.0,3.64,18.53,6.00,9.70,3370854633.0,45.91024971291482
263,KCC,2012,6823989638.0,78.77,446319780.0,6.13,21.23,8.94,13.75,3246227955.0,47.57082186823801
264,KCC,2013,7051729096.0,77.97,248992624.0,7.17,22.03,4.95,7.70,3233043061.0,45.8475221748649
265,KCC,2014,8654534051.0,76.52,326693598.0,8.04,23.48,5.77,9.61,3399828905.0,39.28378910944561
266,KCC,2015,8668411154.0,74.06,185052521.0,9.06,25.94,3.06,5.42,3414387967.0,39.38885577000401
267,KCC,2016,9162368432.0,73.38,152961874.0,9.36,26.62,2.58,4.38,3490487871.0,38.095912611517655
268,KCC,2017,9543776838.0,76.06,42299634.0,8.54,23.94,0.71,1.09,3863990045.0,40.48701169975953
269,KCC,2018,8965418419.0,76.86,-23103553.0,6.52,23.14,-0.40,-0.75,3081030079.0,34.36571429249207
270,KCTC,2010,282830282.0,86.07,267272.0,0.42,13.93,N/A(IFRS),0.10,270766396.0,95.73458474294489
271,KCTC,2011,272587475.0,83.89,3432639.0,3.15,16.11,2.33,1.20,286851588.0,105.2328570856016
272,KCTC,2012,297598770.0,82.69,6965.0,4.96,17.31,0.00,0.00,337217167.0,113.31268842273776
273,KCTC,2013,304139270.0,83.62,4105328.0,5.19,16.38,2.73,1.09,375783682.0,123.55644899127955
274,KCTC,2014,333591386.0,84.42,17100040.0,4.29,15.58,10.78,4.80,356096649.0,106.74635615441221
275,KCTC,2015,363554474.0,84.66,9071983.0,3.75,15.34,5.38,2.54,357046890.0,98.21001130080991
276,KCTC,2016,342137467.0,84.16,8228581.0,3.91,15.84,4.69,2.35,349784213.0,102.2349922874714
277,KCTC,2017,370846592.0,85.83,8994740.0,3.17,14.17,4.96,2.47,364550702.0,98.30229260944644
278,KCTC,2018,376041366.0,86.15,7271931.0,3.74,13.85,3.89,1.82,400441294.0,106.4886287004925
279,KC그린홀딩스,2010,372036036.0,83.47,13878674.0,7.21,16.53,N/A(IFRS),6.27,221455065.0,59.52516519125582
280,KC그린홀딩스,2011,416823410.0,82.57,19271205.0,7.28,17.43,12.08,6.01,320436617.0,76.87586860824348
281,KC그린홀딩스,2012,485305389.0,82.5,38313935.0,9.25,17.5,21.40,7.62,502629849.0,103.5698058156119
282,KC그린홀딩스,2013,429933873.0,87.04,14473779.0,4.28,12.96,7.16,2.97,487271569.0,113.33639882801232
283,KC그린홀딩스,2014,437508862.0,84.35,25803.0,4.64,15.65,0.01,0.01,384115294.0,87.7960030898757
284,KC그린홀딩스,2015,450314764.0,83.34,13413053.0,4.27,16.66,6.88,3.55,377659977.0,83.86577727218378
285,KC그린홀딩스,2016,462751008.0,81.76,6737747.0,6.61,18.24,3.33,1.72,391371452.0,84.57495396746926
286,KC그린홀딩스,2017,519933655.0,80.88,9361783.0,5.60,19.12,4.10,2.66,352407287.0,67.7792798390787
287,KC그린홀딩스,2018,670840467.0,80.32,18769762.0,2.48,19.68,7.02,3.51,534720764.0,79.7090799234686
288,KEC,2010,498836652.0,91.37,-61453023.0,-1.62,8.63,N/A(IFRS),-17.93,342673783.0,68.69458802317517
289,KEC,2011,479025819.0,97.09,-40258079.0,-9.79,2.91,-22.34,-13.34,301820861.0,63.00722195519069
290,KEC,2012,409366183.0,96.03,-52659479.0,-8.73,3.97,-32.80,-20.08,262269893.0,64.06730792416236
291,KEC,2013,376185399.0,87.74,-28033543.0,-2.88,12.26,-18.06,-10.79,259791513.0,69.0594355045662
292,KEC,2014,346623526.0,84.44,3237232.0,1.41,15.56,2.11,1.47,219931598.0,63.44970306487506
293,KEC,2015,340459280.0,83.59,523479.0,2.32,16.41,0.35,0.25,209099505.0,61.416891030257716
294,KEC,2016,383108805.0,85.17,75022.0,1.76,14.83,0.04,0.03,227690903.0,59.432437998912604
295,KEC,2017,359839158.0,84.4,1365010.0,2.91,15.6,0.64,0.60,226288870.0,62.886115912932404
296,KEC,2018,351174343.0,85.24,1752673.0,1.54,14.76,0.78,0.81,217374591.0,61.89933727590115
297,KG스틸,2010,5271144754.0,91.91,-32419717.0,2.65,8.09,N/A(IFRS),-0.88,3671436800.0,69.6516026658903
298,KG스틸,2011,5310309984.0,94.4,-216895612.0,0.50,5.6,-13.48,-5.09,4259506242.0,80.21200748796062
299,KG스틸,2012,5346688430.0,93.89,-110079870.0,0.43,6.11,-7.43,-2.79,3944147331.0,73.76804133320333
300,KG스틸,2013,5241508648.0,93.72,-140522544.0,0.50,6.28,-10.04,-4.18,3364696227.0,64.19327817543267
301,KG스틸,2014,3393941146.0,96.5,-1281183446.0,-5.29,3.5,-183.52,-42.36,3024439786.0,89.11291197740763
302,KG스틸,2015,2890468536.0,89.37,-48068315.0,3.39,10.63,-131.84,-2.07,2320792157.0,80.29120981927893
303,KG스틸,2016,2823220556.0,87.31,-72710584.0,6.17,12.69,-112.14,-3.12,2328039348.0,82.4604136241632
304,KG스틸,2017,2552471978.0,93.6,-267453148.0,-0.45,6.4,-316.11,-10.30,2596196911.0,101.71304262600607
305,KG스틸,2018,2506058874.0,96.45,-66060479.0,-0.64,3.55,-267.51,-2.60,2545097238.0,101.55775925318504
306,KG케미칼,2010,576827511.0,87.15,6060449.0,4.77,12.85,N/A(IFRS),1.45,417324370.0,72.3482084404258
307,KG케미칼,2011,854039979.0,80.39,12315521.0,6.31,19.61,4.93,2.19,561281135.0,65.72070966246886
308,KG케미칼,2012,1011500974.0,78.92,31044723.0,5.07,21.08,10.06,3.65,849534897.0,83.98755105894737
309,KG케미칼,2013,911141519.0,77.25,22995924.0,6.94,22.75,6.13,2.70,850561127.0,93.3511544873415
310,KG케미칼,2014,928917994.0,75.88,40661444.0,8.09,24.12,9.62,4.63,877571864.0,94.47247977414031
311,KG케미칼,2015,1142452651.0,79.94,41854916.0,4.47,20.06,9.33,4.13,1014474707.0,88.79796515960817
312,KG케미칼,2016,1263528834.0,72.41,28347117.0,8.99,27.59,5.82,3.51,808473322.0,63.98534803836539
313,KG케미칼,2017,1480673142.0,70.71,10207707.0,6.93,29.29,1.88,0.93,1099484825.0,74.25574178477264
314,KG케미칼,2018,1508599076.0,68.92,27765618.0,5.65,31.08,4.70,2.16,1282776687.0,85.030987185889
315,KIB플러그에너지,2010,250046713.0,88.65,8803389.0,4.95,11.35,N/A(IFRS),4.20,209583273.0,83.81764770489104
316,KIB플러그에너지,2011,279382747.0,106.48,-20800984.0,-10.70,-6.48,-28.55,-8.23,252763353.0,90.47206948681051
317,KIB플러그에너지,2012,262270166.0,87.72,6820025.0,7.10,12.28,10.40,2.41,282943904.0,107.8826113985073
318,KIB플러그에너지,2013,262833068.0,87.92,9549867.0,6.86,12.08,12.74,3.98,239973517.0,91.3026351006944
319,KIB플러그에너지,2014,295677320.0,93.87,289693.0,1.69,6.13,0.37,0.10,297335288.0,100.56073560190548
320,KIB플러그에너지,2015,276443469.0,95.65,-15082515.0,-5.52,4.35,-21.20,-6.74,223716709.0,80.92674781186456
321,KIB플러그에너지,2016,235945208.0,97.26,-19305575.0,-6.01,2.74,-31.93,-10.09,191355119.0,81.1015068379774
322,KIB플러그에너지,2017,204688025.0,91.14,-7056506.0,4.31,8.86,-10.65,-4.52,156189124.0,76.30594120002868
323,KIB플러그에너지,2018,197265760.0,102.66,-16268117.0,-11.75,-2.66,-22.37,-19.62,82916681.0,42.03298180079503
324,KISCO홀딩스,2010,910859280.0,90.0,32766447.0,3.48,10.0,N/A(IFRS),5.34,613877044.0,67.39537681385866
325,KISCO홀딩스,2011,779731867.0,89.45,-26317444.0,5.91,10.55,-3.57,-3.96,665034221.0,85.29011691656306
326,KISCO홀딩스,2012,1398716024.0,92.76,46226857.0,2.23,7.24,5.13,2.94,1572639475.0,112.43450764956704
327,KISCO홀딩스,2013,1377429174.0,94.23,19980320.0,0.55,5.77,1.77,1.50,1327639493.0,96.38531824794934
328,KISCO홀딩스,2014,1379712311.0,94.2,14865818.0,0.59,5.8,1.31,1.28,1159414128.0,84.03303491288482
329,KISCO홀딩스,2015,1407103545.0,85.77,78046193.0,8.31,14.23,6.70,7.18,1087462735.0,77.28377480564161
330,KISCO홀딩스,2016,1493955210.0,85.65,77864434.0,8.23,14.35,6.29,7.36,1058058473.0,70.82263684464812
331,KISCO홀딩스,2017,1488800280.0,87.02,-7241887.0,7.97,12.98,-0.57,-0.59,1221253735.0,82.0293864399327
332,KISCO홀딩스,2018,1545159970.0,90.18,36319782.0,5.10,9.82,2.86,2.82,1288621791.0,83.39730617018249
333,KPX케미칼,2010,359679168.0,86.31,48480172.0,9.65,13.69,N/A(IFRS),7.98,607579705.0,168.92268417391355
334,KPX케미칼,2011,444989970.0,88.27,51639071.0,8.41,11.73,18.12,6.62,780389673.0,175.3724186187837
335,KPX케미칼,2012,450374133.0,89.88,37009834.0,6.21,10.12,11.48,4.86,761990127.0,169.19047324594015
336,KPX케미칼,2013,471662716.0,91.42,25547625.0,4.28,8.58,7.44,3.27,781544787.0,165.69992931135138
337,KPX케미칼,2014,512061535.0,89.26,40934548.0,5.46,10.74,11.19,4.95,826733749.0,161.45203115090453
338,KPX케미칼,2015,507600643.0,87.67,35579615.0,6.56,12.33,9.02,4.78,743948673.0,146.56180666028038
339,KPX케미칼,2016,531964308.0,86.26,34059688.0,6.84,13.74,8.14,5.26,647361932.0,121.69273807745765
340,KPX케미칼,2017,548114232.0,88.87,27116333.0,4.26,11.13,6.21,3.85,703676902.0,128.38143235806362
341,KPX케미칼,2018,535273094.0,90.87,12016347.0,3.11,9.13,2.71,1.57,766681968.0,143.23192714035426
342,KPX홀딩스,2010,1020276684.0,86.37,152333089.0,9.69,13.63,N/A(IFRS),13.47,1131102015.0,110.86228203956487
343,KPX홀딩스,2011,1133171774.0,91.43,62735096.0,4.89,8.57,7.61,5.16,1216607734.0,107.36304609013321
344,KPX홀딩스,2012,1224858574.0,91.97,42805302.0,4.37,8.03,4.94,3.25,1319019169.0,107.68746670013513
345,KPX홀딩스,2013,1180182446.0,91.29,6240150.0,4.59,8.71,0.72,0.59,1052059178.0,89.14377447027373
346,KPX홀딩스,2014,1154028780.0,89.65,38096267.0,5.53,10.35,4.43,3.44,1106720002.0,95.90055475046299
347,KPX홀딩스,2015,1171162837.0,88.84,61528344.0,6.07,11.16,7.00,6.07,1013970585.0,86.57810450998797
348,KPX홀딩스,2016,1209888939.0,85.59,53425479.0,7.50,14.41,5.82,7.67,696522626.0,57.5691374264229
349,KPX홀딩스,2017,1512487171.0,88.36,58375729.0,4.84,11.64,5.49,7.75,753325552.0,49.80707052886467
350,KPX홀딩스,2018,1416576552.0,89.71,14744540.0,3.31,10.29,1.27,1.44,1022420005.0,72.17541498597387
351,KR모터스,2010,144696998.0,87.07,-500478.0,2.93,12.93,N/A(IFRS),-0.35,144754207.0,100.0395371022141
352,KR모터스,2011,133337774.0,87.89,1904749.0,1.95,12.11,2.81,1.49,127720215.0,95.78697106492868
353,KR모터스,2012,119327267.0,94.13,-8232051.0,-6.33,5.87,-12.71,-8.41,97926654.0,82.0656137209612
354,KR모터스,2013,116931646.0,92.41,-6614448.0,-3.50,7.59,-11.20,-6.64,99553272.0,85.13800618183379
355,KR모터스,2014,136844164.0,98.5,-12727830.0,-14.38,1.5,-24.69,-15.96,79745683.0,58.27481470090314
356,KR모터스,2015,157559972.0,97.48,-16596448.0,-19.91,2.52,-29.24,-20.58,80658560.0,51.19229140253972
357,KR모터스,2016,148873916.0,91.12,-9978618.0,-9.60,8.88,-15.29,-11.77,84775354.0,56.94439716357028
358,KR모터스,2017,108443184.0,120.73,-31501348.0,-62.48,-20.73,-58.35,-75.61,41661895.0,38.418177577670534
359,KR모터스,2018,154901067.0,101.73,-24442080.0,-44.46,-1.73,-42.47,-66.85,36563363.0,23.604332564087503
360,KSS해운,2010,258124323.0,72.74,10274254.0,19.55,27.26,N/A(IFRS),9.48,108393813.0,41.99287062149505
361,KSS해운,2011,290211266.0,77.02,24134260.0,14.08,22.98,19.87,24.53,98396511.0,33.90513137419
362,KSS해운,2012,309112196.0,80.74,12854377.0,10.99,19.26,9.49,11.45,112243969.0,36.31172449759957
363,KSS해운,2013,339056173.0,75.89,26377627.0,16.05,24.11,17.70,22.23,118679752.0,35.00297633572358
364,KSS해운,2014,494936208.0,77.07,21030046.0,16.03,22.93,12.19,15.29,137526098.0,27.78663103993394
365,KSS해운,2015,545679903.0,72.64,23149462.0,20.72,27.36,11.68,16.13,143480707.0,26.293932800380226
366,KSS해운,2016,647988184.0,70.02,13272684.0,23.11,29.98,5.92,9.40,141144031.0,21.78188344866486
367,KSS해운,2017,904763003.0,68.85,25687512.0,25.38,31.15,11.09,14.47,177565952.0,19.625686661725712
368,KSS해운,2018,904473325.0,71.94,20578591.0,23.12,28.06,8.60,10.16,202504829.0,22.389253878769726
369,KT,2010,26941603000.0,0.0,1314884000.0,9.88,100.0,N/A(IFRS),6.47,20326275000.0,75.44567782399585
370,KT,2011,32085409000.0,0.0,1452019000.0,8.22,100.0,12.15,6.83,21272033000.0,66.2981512873967
371,KT,2012,34557908000.0,0.0,1105439000.0,5.07,100.0,8.58,4.63,23856375000.0,69.03304158341992
372,KT,2013,34846533000.0,0.0,-60251000.0,3.53,100.0,-0.46,-0.25,23810599000.0,68.32989382329657
373,KT,2014,33775502000.0,0.0,-966176000.0,-1.82,100.0,-7.84,-4.33,22311666000.0,66.05872504870543
374,KT,2015,29341185000.0,0.0,631288000.0,5.80,100.0,5.27,2.83,22281221000.0,75.93838149345366
375,KT,2016,30587733000.0,0.0,797844000.0,6.33,100.0,6.39,3.51,22743665000.0,74.35551042635295
376,KT,2017,29730910000.0,0.0,561526000.0,5.88,100.0,4.32,2.40,23387267000.0,78.66313880066234
377,KT,2018,32188830000.0,0.0,762305000.0,5.38,100.0,5.46,3.25,23460143000.0,72.88286961657195
378,KT&G,2010,5777059067.0,41.8,1030788607.0,31.23,58.2,23.95,29.78,3461418375.0,59.9166173455363
379,KT&G,2011,6159204020.0,43.25,806463278.0,28.92,56.75,17.07,21.66,3722965820.0,60.4455674452557
380,KT&G,2012,6713312669.0,43.09,718677658.0,26.35,56.91,14.37,18.37,3911818275.0,58.2695677659044
381,KT&G,2013,7002640648.0,43.74,558194389.0,26.97,56.26,10.65,14.76,3782629860.0,54.01719222991035
382,KT&G,2014,7317144547.0,44.23,800411846.0,29.18,55.77,14.58,19.52,4101425018.0,56.05226180315883
383,KT&G,2015,8586509523.0,38.81,1046154494.0,33.05,61.19,17.60,25.31,4134035080.0,48.14569958755055
384,KT&G,2016,9729420206.0,39.7,1203244105.0,32.86,60.3,18.11,26.93,4468855746.0,45.931367454394845
385,KT&G,2017,10020315627.0,40.83,1211446576.0,30.88,59.17,16.25,25.96,4667193482.0,46.5773100941464
386,KT&G,2018,10197870417.0,41.06,903359164.0,28.03,58.94,11.27,20.20,4471515592.0,43.84754276290781
387,LF,2010,976873609.0,36.2,96235850.0,10.66,63.8,N/A(IFRS),8.53,1127752431.0,115.445070949808
388,LF,2011,1172742302.0,38.73,93678365.0,8.84,61.27,11.96,6.51,1439319872.0,122.73112938327348
389,LF,2012,1208059897.0,40.15,56745578.0,5.31,59.85,6.68,3.87,1466496900.0,121.39273091026215
390,LF,2013,1291580454.0,38.99,64914194.0,5.70,61.01,7.25,4.37,1486052176.0,115.05688022745504
391,LF,2014,1402966835.0,37.27,81064971.0,6.55,62.73,8.54,5.55,1460156058.0,104.07630612308807
392,LF,2015,1474852964.0,40.03,50611016.0,4.72,59.97,5.06,3.22,1571047846.0,106.52233709719148
393,LF,2016,1581137589.0,40.95,51155667.0,5.16,59.05,4.94,3.35,1529296619.0,96.72128660018848
394,LF,2017,1594829433.0,41.28,69953786.0,6.88,58.72,6.49,4.37,1602059905.0,100.45336961121912
395,LF,2018,1651840925.0,44.76,81339779.0,7.00,55.24,7.11,4.77,1706682100.0,103.32000340771313
396,LG,2010,13778868000.0,75.62,1601561000.0,20.49,24.38,17.01,16.89,9480201000.0,68.8024662113027
397,LG,2011,15160651000.0,82.28,1029832000.0,13.43,17.72,9.72,10.24,10059024000.0,66.34955187610348
398,LG,2012,15848076000.0,82.99,961702000.0,12.70,17.01,8.55,9.92,9695204000.0,61.175905516858954
399,LG,2013,16550177000.0,83.52,830863000.0,11.78,16.48,7.03,8.48,9799213000.0,59.209112990151105
400,LG,2014,17332707000.0,84.76,834264000.0,10.58,15.24,6.76,8.46,9865402000.0,56.917837473396396
401,LG,2015,18123400000.0,83.67,943775000.0,11.43,16.33,7.29,9.47,9965365000.0,54.98617809020383
402,LG,2016,19489442000.0,82.29,1091258000.0,13.67,17.71,7.93,11.28,9673887000.0,49.63655193411899
403,LG,2017,21647697000.0,78.49,2435559000.0,18.46,21.51,16.02,20.57,11841058000.0,54.698927096032435
404,LG,2018,22835911000.0,72.57,1882897000.0,23.52,27.43,10.96,24.32,7743355000.0,33.9086756819117
405,LG디스플레이,2010,23857658000.0,85.38,1159234000.0,6.62,14.62,10.99,4.54,25511535000.0,106.93226887567924
406,LG디스플레이,2011,25162931000.0,95.02,-787895000.0,-3.14,4.98,-7.44,-3.24,24291289000.0,96.53600766937683
407,LG디스플레이,2012,24455511000.0,89.79,236345000.0,3.10,10.21,2.32,0.80,29429668000.0,120.33961588453417
408,LG디스플레이,2013,21715284000.0,87.02,418973000.0,4.30,12.98,3.98,1.55,27033035000.0,124.48851693581351
409,LG디스플레이,2014,22967023000.0,85.68,917404000.0,5.13,14.32,8.13,3.47,26455529000.0,115.1891953955025
410,LG디스플레이,2015,22577160000.0,84.8,1023456000.0,5.73,15.2,8.36,3.61,28383884000.0,125.71946161518986
411,LG디스플레이,2016,24884336000.0,85.85,931508000.0,4.95,14.15,7.12,3.51,26504074000.0,106.50906658710926
412,LG디스플레이,2017,29159687000.0,80.69,1937052000.0,8.86,19.31,13.62,6.97,27790216000.0,95.30354698251735
413,LG디스플레이,2018,33175710000.0,87.32,-179443000.0,0.38,12.68,-1.20,-0.74,24336571000.0,73.35659432759691
414,LG생활건강,2010,1945002973.0,47.19,236952286.0,11.59,52.81,31.61,8.38,2826483495.0,145.32026604773728
415,LG생활건강,2011,2368903664.0,50.24,271518436.0,10.71,49.76,28.50,7.86,3456071746.0,145.8933007079008
416,LG생활건강,2012,2764135538.0,48.85,311987780.0,11.43,51.15,26.76,8.01,3896218098.0,140.9561160962144
417,LG생활건강,2013,3435103838.0,46.96,365652541.0,11.47,53.04,26.62,8.45,4326255199.0,125.9424868366963
418,LG생활건강,2014,3828347997.0,44.94,354564707.0,10.93,55.06,22.27,7.58,4677009785.0,122.16783293120257
419,LG생활건강,2015,4214636964.0,41.78,470362045.0,12.84,58.22,24.60,8.83,5328492268.0,126.42826211401301
420,LG생활건강,2016,4502162482.0,39.94,579239822.0,14.46,60.06,24.46,9.50,6094059406.0,135.35849561992774
421,LG생활건강,2017,4778519961.0,42.75,618308227.0,15.23,57.25,21.69,10.13,6105137371.0,127.76209832389983
422,LG생활건강,2018,5275874284.0,39.96,692278706.0,15.40,60.04,20.74,10.26,6747536802.0,127.8941922945941
423,LG유플러스,2010,8525229000.0,0.0,570021000.0,1.62,100.0,19.22,7.15,7974743000.0,93.54285966981062
424,LG유플러스,2011,11048543000.0,0.0,84663000.0,3.04,100.0,2.17,0.92,9186407000.0,83.14586819275628
425,LG유플러스,2012,11088697000.0,0.0,-59615000.0,1.16,100.0,-1.57,-0.55,10904634000.0,98.34008450226388
426,LG유플러스,2013,11775047000.0,0.0,279461000.0,4.73,100.0,7.19,2.44,11450300000.0,97.24207470254683
427,LG유플러스,2014,12012660000.0,0.0,227721000.0,5.24,100.0,5.55,2.07,10999828000.0,91.56862843033933
428,LG유플러스,2015,11950998000.0,0.0,351232000.0,5.86,100.0,8.14,3.25,10795218000.0,90.32900850623521
429,LG유플러스,2016,11989117000.0,0.0,492739000.0,6.52,100.0,10.63,4.30,11451046000.0,95.51200476231902
430,LG유플러스,2017,11935453000.0,0.0,547118000.0,6.73,100.0,10.88,4.46,12279382000.0,102.88157475045145
431,LG유플러스,2018,13939948000.0,0.0,481609000.0,6.32,100.0,7.97,4.11,11725650000.0,84.11545007198018
432,LG이노텍,2010,4133860414.0,87.44,195831340.0,3.73,12.56,16.54,4.77,4103476715.0,99.2650042343689
433,LG이노텍,2011,4409966704.0,91.37,-145374519.0,-0.99,8.63,-10.40,-3.19,4553009462.0,103.24362444438084
434,LG이노텍,2012,4886285404.0,89.43,-24942625.0,1.45,10.57,-1.92,-0.47,5315958099.0,108.7934424511565
435,LG이노텍,2013,4581270749.0,88.89,15541927.0,2.19,11.11,1.20,0.25,6211515631.0,135.58499314531562
436,LG이노텍,2014,4428761037.0,86.66,112676677.0,4.86,13.34,7.48,1.74,6466119296.0,146.00289430788723
437,LG이노텍,2015,3914337673.0,87.41,95091926.0,3.64,12.59,5.49,1.55,6138128791.0,156.81142772477412
438,LG이노텍,2016,4323719058.0,88.66,4952970.0,1.82,11.34,0.28,0.09,5754565529.0,133.09295659144558
